,movie_id,title,tags
350,4327,Charlie's Angels,"aspects of this take on the 1970s hit tv series are similar to the original show :angels dylan, natalie and alex still work for charlie and interface with bosley. they still flip their hair, stop traffic with a smile and kick butt. the differences are the unsubtle humor, the martial arts training and the high-tech premise: this time, they're hot on the trail of stolen software. action adventure comedy crime thriller martial arts female friendship millionaire agent camerondiaz lucyliu drewbarrymore mcg"
351,1422,The Departed,"to take down south boston's irish mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. while an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. but both sides soon discover there's a mole among them. drama thriller crime undercover boston police friends mafia undercover cop mobster mole state police police training realtor leonardodicaprio mattdamon jacknicholson martinscorsese"
352,10674,Mulan,"a tomboyish girl disguises herself as a young man so she can fight with the imperial chinese army against the invading huns. with help from wise-cracking dragon mushu, mulan just might save her country -- and win the heart of handsome captain li shang. animation family adventure homeland musical training daughter cricket princess dragon luck eddiemurphy jackiechan ming-nawen tonybancroft barrycook"
353,7446,Tropic Thunder,"vietnam veteran 'four leaf' tayback's memoir, tropic thunder, is being made into a film, but director damien cockburn can’t control the cast of prima donnas. behind schedule and over budget, cockburn is ordered by a studio executive to get filming back on track, or risk its cancellation. on tayback's advice, cockburn drops the actors into the middle of the jungle to film the remaining scenes but, unbeknownst to the actors and production, the group have been dropped in the middle of the golden triangle, the home of heroin-producing gangs. action comedy film making satire jungle movie star southeast asia land mine shackles war filmmaking duringcreditsstinger blackface method acting benstiller jackblack robertdowneyjr. benstiller"
354,65754,The Girl with the Dragon Tattoo,"this english-language adaptation of the swedish novel by stieg larsson follows a disgraced journalist, mikael blomkvist, as he investigates the disappearance of a weary patriarch's niece from 40 years ago. he is aided by the pierced, tattooed, punk computer hacker named lisbeth salander. as they work together in the investigation, blomkvist and salander uncover immense corruption beyond anything they have ever imagined. thriller crime mystery drama rape journalist based on novel journalism hacker nazis punk investigation remake antisocial personality disorder serial killer disappearance hacking computer hacker bible quote scandinavian abuse danielcraig rooneymara christopherplummer davidfincher"
355,1572,Die Hard: With a Vengeance,"new york detective john mcclane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian zeus carver to prevent the loss of innocent lives. mcclane thought he'd seen it all, until a genius named simon engages mcclane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration. action thriller bomb taxi riddle robbery detective helicopter gold subway ship fistfight police sequel deception shootout new york city explosion violence car chase fbi agent simon says flashback dump truck aqueduct action hero federal reserve bank brucewillis jeremyirons samuell.jackson johnmctiernan"
356,10528,Sherlock Holmes,"eccentric consulting detective, sherlock holmes and doctor john watson battle to bring down a new nemesis and unravel a deadly plot that could destroy england. action adventure crime mystery detective scotland yard coffin black magic arrest partner sherlock holmes murder steampunk pentagram clue robertdowneyjr. judelaw rachelmcadams guyritchie"
357,271969,Ben-Hur,a falsely accused nobleman survives years of slavery to take vengeance on his best friend who betrayed him. drama betrayal vengeance jackhuston tobykebbell rodrigosantoro timurbekmambetov
358,10865,Atlantis: The Lost Empire,"the world's most highly qualified crew of archaeologists and explorers is led by historian milo thatch as they board the incredible 1,000-foot submarine ulysses and head deep into the mysteries of the sea. animation family adventure sciencefiction sea atlantis animation underwater sea monster michaelj.fox coreyburton claudiachristian garytrousdale kirkwise"
359,258509,Alvin and the Chipmunks: The Road Chip,"through a series of misunderstandings, alvin, simon and theodore come to believe that dave is going to propose to his new girlfriend in new york city - and dump them. they have three days to get to him and stop the proposal. adventure animation comedy family chipmunk cgi talking animal aftercreditsstinger duringcreditsstinger jasonlee justinlong bellathorne waltbecker"
360,2253,Valkyrie,"wounded in africa during world war ii, nazi col. claus von stauffenberg returns to his native germany and joins the resistance in a daring plan to create a shadow government and assassinate adolf hitler. when events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the führer. drama thriller history war berlin suicide bomb assassination resistance wife husband relationship world war ii adolf hitler plan friendship deception treason colonel military officer plot german officer piano wire medal violence tomcruise caricevanhouten kennethbranagh bryansinger"
